countryCode,bathingWaterIdentifier,groupIdentifier,nameText,specialisedZoneType,geographicalConstraint,lon,lat,bwProfileUrl,quality1990,quality1991,quality1992,quality1993,quality1994,quality1995,quality1996,quality1997,quality1998,quality1999,quality2000,quality2001,quality2002,quality2003,quality2004,quality2005,quality2006,quality2007,quality2008,quality2009,quality2010,quality2011,quality2012,quality2013,quality2014,quality2015,quality2016,quality2017,quality2018,monitoringCalendar2018,management2018,quality2019,monitoringCalendar2019,management2019,quality2020,monitoringCalendar2020,management2020,quality2021,monitoringCalendar2021,management2021
DE,DEBW_PR_0200,,"ISNY, BAGGERSEE BURKWANG",lakeBathingWater,FALSE,"10,0761","47,6923",https://rips-dienste.lubw.baden-wuerttemberg.de/rips/ripsservices/apps/badegewaesser/steckbrief/steckbrief.aspx?objectid=130,,Not classified,Not classified,Not classified,Not classified,Not classified,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBW_PR_0202,,"BEUREN, BADESEE",lakeBathingWater,FALSE,"10,0056","47,7519",https://rips-dienste.lubw.baden-wuerttemberg.de/rips/ripsservices/apps/badegewaesser/steckbrief/steckbrief.aspx?objectid=131,,Not classified,Not classified,Not classified,Not classified,Not classified,Not classified,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBW_PR_0208,,"HERLAZHOFEN, MOORBAD",lakeBathingWater,FALSE,"10,0059","47,782",https://rips-dienste.lubw.baden-wuerttemberg.de/rips/ripsservices/apps/badegewaesser/steckbrief/steckbrief.aspx?objectid=135,,Not classified,Not classified,Not classified,Not classified,Not classified,Not classified,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBW_PR_0212,,"WANGEN, BLAUSEE",lakeBathingWater,FALSE,"9,7625","47,6563",https://rips-dienste.lubw.baden-wuerttemberg.de/rips/ripsservices/apps/badegewaesser/steckbrief/steckbrief.aspx?objectid=137,,Not classified,Not classified,Not classified,Not classified,Not classified,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBW_PR_0244,,"ACHERN, ACHERNSEE",lakeBathingWater,FALSE,"8,0355","48,6434",https://rips-dienste.lubw.baden-wuerttemberg.de/rips/ripsservices/apps/badegewaesser/steckbrief/steckbrief.aspx?objectid=74,,Good or Sufficient,Poor,Not classified,Not classified,Not classified,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBW_PR_0246,,"HOFWEIER, KOENIGSWALDSEE",lakeBathingWater,FALSE,"7,9171","48,4458",https://rips-dienste.lubw.baden-wuerttemberg.de/rips/ripsservices/apps/badegewaesser/steckbrief/steckbrief.aspx?objectid=154,,Not classified,Not classified,Not classified,Not classified,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBW_PR_0253,,"ALTENHEIM, BAGGERSEE FOHLENGARTEN",lakeBathingWater,FALSE,"7,7762","48,4776",https://rips-dienste.lubw.baden-wuerttemberg.de/rips/ripsservices/apps/badegewaesser/steckbrief/steckbrief.aspx?objectid=175,,Not classified,Not classified,Not classified,Not classified,Not classified,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBW_PR_0259,,"RUST, BAGGERSEE ALLMENDSEE",lakeBathingWater,FALSE,"7,7198","48,2735",https://rips-dienste.lubw.baden-wuerttemberg.de/rips/ripsservices/apps/badegewaesser/steckbrief/steckbrief.aspx?objectid=82,,Not classified,Not classified,Not classified,Not classified,Not classified,Not classified,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBW_PR_0266,,"ELLWANGEN, KRESSBACHSEE",lakeBathingWater,FALSE,"10,1369","48,9807",https://rips-dienste.lubw.baden-wuerttemberg.de/rips/ripsservices/apps/badegewaesser/steckbrief/steckbrief.aspx?objectid=173,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DE,DEBW_PR_0275,,"ALFDORF, EISENBACHSEE",lakeBathingWater,FALSE,"9,6744","48,8525",https://rips-dienste.lubw.baden-wuerttemberg.de/rips/ripsservices/apps/badegewaesser/steckbrief/steckbrief.aspx?objectid=6,,Not classified,Not classified,Not classified,Not classified,Not classified,Poor,Excellent,Poor,Good or Sufficient,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBW_PR_0279,,"WELZHEIM, AICHSTRUTERSEE",lakeBathingWater,FALSE,"9,6386","48,9021",https://rips-dienste.lubw.baden-wuerttemberg.de/rips/ripsservices/apps/badegewaesser/steckbrief/steckbrief.aspx?objectid=9,,Not classified,Not classified,Not classified,Not classified,Not classified,Poor,Good or Sufficient,Poor,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Excellent,Poor,Good or Sufficient,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DE,DEBW_PR_0297,,"OPFINGEN, GROßER OPFINGER SEE",lakeBathingWater,FALSE,"7,7544","48,0023",https://rips-dienste.lubw.baden-wuerttemberg.de/rips/ripsservices/apps/badegewaesser/steckbrief/steckbrief.aspx?objectid=60,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBW_PR_0323,,"GRÖTZINGEN, BAGGERSEE",lakeBathingWater,FALSE,"8,5035","49,0276",https://rips-dienste.lubw.baden-wuerttemberg.de/rips/ripsservices/apps/badegewaesser/steckbrief/steckbrief.aspx?objectid=348,,,,,,,,,,,,,,,,,,,,,,,,,,Not classified,Not classified,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBW_PR_0327,,"HÜFINGEN, RIEDSEE II",lakeBathingWater,FALSE,"8,5162","47,9288",https://rips-dienste.lubw.baden-wuerttemberg.de/rips/ripsservices/apps/badegewaesser/steckbrief/steckbrief.aspx?objectid=352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not classified,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,2 - Newly identified
DE,DEBY_PR_A_0095,,"KUHSEE, AUGSBURG",lakeBathingWater,FALSE,"10,9411","48,3414",http://www.augsburg.de/freizeit/baden/fluesse-und-seen/,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_AB_0002,,"STRANDBAD GROSSWELZHEIM, KARLSTEIN A.MAIN, GROSSWELZHEIM, WASSERWACHT",lakeBathingWater,FALSE,"9,0181","50,0611",https://www.landkreis-aschaffenburg.de/wer-macht-was/gesund-soziales/gesund/infektionsschut/eu-badegewasser/karlsteinstrand/,,,Not classified,Not classified,Excellent,Poor,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Good or Sufficient,Good or Sufficient,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Good,Good,Good,Good,Good,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_AO_0155,,"MARKTLER BADESEE, MARKTL, EINLAUFBEREICH BEI KIOSK",lakeBathingWater,FALSE,"12,8253","48,2697",https://www.lra-aoe.de//gesundheit/badewasserhygiene,,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Not classified,Poor,Excellent,Excellent,Excellent,Excellent,Not classified,Excellent,Poor,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_BA_0029,,"BAGGERSEE EBING, RATTELSDORF, EBING",lakeBathingWater,FALSE,"10,9106","50,0063",https://www.landkreis-bamberg.de/Landratsamt/Verwaltung/Landratsamt-A-Z/Gesundheitswesen/Badegew%C3%A4sser/Ebing,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Sufficient,1 - Implemented,1 - Continuously monitored,Sufficient,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_DAH_0169,,"KARLSFELDER SEE, KARLSFELD, NORDWESTUFER",lakeBathingWater,FALSE,"11,4669","48,2386",https://www.landratsamt-dachau.de/gesundheit-veterinaerwesen-sicherheitsrecht/gesundheit/wasserqualitaet-badeseen-eu-badegewaesser/,,,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_DON_0101,,"WALDSEE WEMDING, WEMDING",lakeBathingWater,FALSE,"10,7389","48,8844",https://www.donau-ries.de/Buergerservice/Aufgabenbereiche/Gesundheitsamt-Humanmedizin.aspx?view=~/kxp/orgdata/default&orgid=e2d380f5-4ce3-4823-8982-38968a58d389,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_EBE_0172,,"BAD WIESMUEHLE, GLONN",lakeBathingWater,FALSE,"11,8644","47,9825",https://gesundheitsamt.lra-ebe.de/?wiesmuehle-glonn&orga=27134,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_EBE_0174,,"STEINSEE, MOOSACH",lakeBathingWater,FALSE,"11,8603","48,0247",https://gesundheitsamt.lra-ebe.de/?steinsee-moosach&orga=27119,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_EBE_0175,,"BADESEE POING, POING, UFER NORDSEITE",lakeBathingWater,FALSE,"11,7833","48,1775",https://gesundheitsamt.lra-ebe.de/?badesee-poing&orga=27081,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_ED_0182,,"LANGENPREISINGER WEIHER, LANGENPREISING, WASSERWACHT STEG",lakeBathingWater,FALSE,"11,9644","48,4219",https://www.landkreis-erding.de/freizeit-tourismus/naturschoenheiten/badeweiher/eu-badegewaesser/langenpreisinger-weiher/badegewaesserprofil/,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_ED_0184,,"WOERTHER WEIHER, WOERTH, WASSERWACHT STEG",lakeBathingWater,FALSE,"11,8925","48,2381",https://www.landkreis-erding.de/freizeit-tourismus/naturschoenheiten/badeweiher/eu-badegewaesser/woerther-weiher/badegewaesserprofil/,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_EI_0177,,"WEINZIERL-WEIHER, GROSSMEHRING",lakeBathingWater,FALSE,"11,5464","48,7594",https://www.landkreis-eichstaett.de/eu-badeseen,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_FS_0185,,"ECHINGER SEE, ECHING, KIOSK STEG",lakeBathingWater,FALSE,"11,6333","48,2881",https://www.kreis-freising.de/buergerservice/abteilungen-und-sachgebiete/gesundheitsamt/badegewaesser/echinger-see/,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_FS_0188,,"ANGELBERGER BADEWEIHER, ZOLLING",lakeBathingWater,FALSE,"11,7903","48,4481",https://www.kreis-freising.de/buergerservice/abteilungen-und-sachgebiete/gesundheitsamt/badegewaesser/anglberger-moos/,,,,,,,,,,,,,,,,,,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_GAP_0196,,"EIBSEE, GRAINAU, SUEDUFER",lakeBathingWater,FALSE,"10,9792","47,4531",http://www.lra-gap.de/de/badeseen.html,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_GAP_0200,,"GEROLDSEE, KRUEN",lakeBathingWater,FALSE,"11,2183","47,4928",http://www.lra-gap.de/de/badeseen.html,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_GAP_0203,,"RIEGSEE, RIEGSEE, CAMPING BRUGGER",lakeBathingWater,FALSE,"11,2186","47,7067",http://www.lra-gap.de/de/badeseen.html,,,,,,,,,,,,,,,,,,,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_HO_0035,,"SCHIEDATEICH, SCHWARZENBACH A.D.SAALE, SCHIEDA",lakeBathingWater,FALSE,"11,9608","50,2047",https://www.landkreis-hof.de/leben/gesundheit/eu-badegewaesser/,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Not classified,0 - Not implemented,4 - Monitoring gap,Excellent,1 - Implemented,4 - Monitoring gap
DE,DEBY_PR_KU_0039,,"BADESEE TREBGAST, TREBGAST, NICHTSCHWIMMERBEREICH",lakeBathingWater,FALSE,"11,5383","50,055",https://www.landkreis-kulmbach.de/landratsamt-kulmbach/gesundheitsamt/eu-badegewaesser-im-landkreis-kulmbach/badesee-trebgast/,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_LIF_0412,,"BADESEE RUDUFER, MICHELAU",lakeBathingWater,FALSE,"11,1328","50,1611",https://www.lkr-lif.de/landratsamt/gesundheit-und-verbraucherschutz/gesundheitswesen/bademoeglichkeiten/1449.Michelau-Badesee-Rudufer-EU-Badegewaesser--Blaue-Flagge.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not classified,1 - Implemented,2 - Newly identified,Not classified,1 - Implemented,2 - Newly identified,Excellent,1 - Implemented,2 - Newly identified
DE,DEBY_PR_LL_0212,,"AMMERSEE, DIESSEN A.AMMERSEE, DIESSEN STRANDBAD WESTUFER",lakeBathingWater,FALSE,"11,1086","47,9619",https://www.landkreis-landsberg.de/soziales-gesundheit/gesundheitsamt/eu-badegewaesser/diessen-strandbad-st-alban/,,,Excellent,Excellent,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_M_0234,,"UNTERSCHLEISSHEIMER SEE, UNTERSCHLEISSHEIM",lakeBathingWater,FALSE,"11,5578","48,2892",https://www.landkreis-muenchen.de/themen/freizeit-kultur-sport/badeseen-und-badegewaesser/unterschleissheimer-see/,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_M_0239,,"REGATTASEE, MUENCHEN, NORDUFER",lakeBathingWater,FALSE,"11,5258","48,2444",http://www.muenchen.de/rathaus/Stadtverwaltung/Referat-fuer-Gesundheit-und-Umwelt/Hygiene_und_Umweltmedizin/Badegewaesser/Regatta_See.html&#xD&#xA,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_M_0241,,"LUSS-SEE, MUENCHEN, WESTUFER",lakeBathingWater,FALSE,"11,4197","48,1994",http://www.muenchen.de/rathaus/Stadtverwaltung/Referat-fuer-Gesundheit-und-Umwelt/Hygiene_und_Umweltmedizin/Badegewaesser/Luss_See.html&#xD&#xA,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_MIL_0018,,"BADESEE NIEDERNBERG, NIEDERNBERG",lakeBathingWater,FALSE,"9,1356","49,9014",http://www.landkreis-miltenberg.de/Landkreis/Aktuell/Badegewaesser.aspx,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBY_PR_MN_0153,,"SCHACHENWEIHER, OTTOBEUREN",lakeBathingWater,FALSE,"10,27","47,9422",https://www.landratsamt-unterallgaeu.de/buergerservice/gesundheit/badewasserqualitaet.html,,,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Poor,Excellent,Not classified,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
